question_id,pct_harris_poll,pct_trump_poll,poll_id,pollster,state,start_date,end_date,mode,population,sample_size,pct_dk,p_trump_true,p_harris_true,abs_margin,A,trump_part_A,harris_part_A,poll_level,duration_days,days_before_election,turnout_pct,base_mode,mode_App Panel,mode_Email,mode_IVR,mode_Mail_to_Phone,mode_Mail_to_Web,mode_Online Ad,mode_Online Matched Sample,mode_Online Opt_In Panel,mode_Probability Panel,mode_Text,mode_Text_to_Web
211917,50.0,46.0,88570,Bullfinch,pennsylvania,2024-09-26,2024-09-29,,rv,800.0,4.0,0.5037253671558666,0.4866280572391539,0.017097309916712655,-0.11791273361114606,-0.09080472363598902,0.027108009975157166,state,4,37,71.43,,0,0,0,0,0,0,0,0,0,0,0
211918,50.0,46.0,88570,Bullfinch,pennsylvania,2024-09-26,2024-09-29,,rv,800.0,3.0,0.5037253671558666,0.4866280572391539,0.017097309916712655,-0.11791273361114606,-0.09080472363598902,0.027108009975157166,state,4,37,71.43,,0,0,0,0,0,0,0,0,0,0,0
211928,51.0,48.0,88574,Research Co.,michigan,2024-10-05,2024-10-07,Online Opt-In Panel,lv,450.0,1.0,0.4972710995013228,0.4831290850971348,0.014142014404187997,-0.08947609615534124,-0.035349245312656596,0.05412685084268454,state,3,29,74.64,Online Opt-In Panel,0,0,0,0,0,0,0,1,0,0,0
211929,50.0,49.0,88575,Research Co.,pennsylvania,2024-10-05,2024-10-07,Online Opt-In Panel,lv,450.0,1.0,0.5037253671558666,0.4866280572391539,0.017097309916712655,-0.05473383198961454,-0.027625822014457513,0.027108009975157166,state,3,29,71.43,Online Opt-In Panel,0,0,0,0,0,0,0,1,0,0,0
211930,50.0,48.0,88576,Research Co.,wisconsin,2024-10-05,2024-10-07,Online Opt-In Panel,lv,450.0,2.0,0.495958711251628,0.4873704248830968,0.008588286368531206,-0.05829021433943206,-0.03270657591376469,0.025583638425667354,state,3,29,76.64,Online Opt-In Panel,0,0,0,0,0,0,0,1,0,0,0
211931,47.0,49.0,88572,Fabrizio/Impact,arizona,2024-09-24,2024-10-01,Live Phone,lv,600.0,3.0,0.5223002024890546,0.4670141701031977,0.05528603238585694,-0.07021022668690481,-0.06383713202476315,0.006373094662141643,state,8,35,63.6,Live Phone,0,0,0,0,0,0,0,0,0,0,0
211932,48.0,50.0,88572,Fabrizio/Impact,arizona,2024-09-24,2024-10-01,Live Phone,lv,600.0,2.0,0.5223002024890546,0.4670141701031977,0.05528603238585694,-0.07106092856721771,-0.04363442470724366,0.027426503859974027,state,8,35,63.6,Live Phone,0,0,0,0,0,0,0,0,0,0,0
211934,47.2,44.5,88577,Cygnal,national,2024-10-02,2024-10-03,,lv,1500.0,3.299999999999997,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.08890910894536486,-0.11273651786608618,-0.02382740892072155,national,2,33,64.07,,0,0,0,0,0,0,0,0,0,0,0
211935,50.3,47.0,88577,Cygnal,national,2024-10-02,2024-10-03,,lv,1500.0,2.700000000000003,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.09786188092168448,-0.05807810532822222,0.039783775593462245,national,2,33,64.07,,0,0,0,0,0,0,0,0,0,0,0
212038,38.0,58.0,88578,Impact Research,nebraska,2024-10-01,2024-10-03,,lv,600.0,4.0,0.5931807154514578,0.3885759235104213,0.20460479194103648,-0.00015367153620083886,-0.022470996841294055,-0.022317325305093005,state,3,33,67.96,,0,0,0,0,0,0,0,0,0,0,0
212039,47.0,49.0,88579,InsiderAdvantage,pennsylvania,2024-10-07,2024-10-08,Text,lv,800.0,4.0,0.5037253671558666,0.4866280572391539,0.017097309916712655,0.00714157172847302,-0.027625822014457513,-0.034767393742930364,state,2,28,71.43,Text,0,0,0,0,0,0,0,0,0,1,0
212069,47.0,46.0,88580,National Research,arizona,2024-09-25,2024-09-29,Live Phone/Text-to-Web,lv,600.0,7.0,0.5223002024890546,0.4670141701031977,0.05528603238585694,-0.13338912830843652,-0.12701603364629466,0.006373094662141643,state,5,37,63.6,Live Phone,0,0,0,0,0,0,0,0,0,0,0
212069,47.0,46.0,88580,National Research,arizona,2024-09-25,2024-09-29,Live Phone/Text-to-Web,lv,600.0,7.0,0.5223002024890546,0.4670141701031977,0.05528603238585694,-0.13338912830843652,-0.12701603364629466,0.006373094662141643,state,5,37,63.6,Text-to-Web,0,0,0,0,0,0,0,0,0,0,1
212079,49.4,50.6,88587,ActiVote,national,2024-10-03,2024-10-08,App Panel,lv,1000.0,0.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.0060032534265065125,0.01572586925513908,0.021729122681645507,national,6,28,64.07,App Panel,1,0,0,0,0,0,0,0,0,0,0
212080,49.3,50.7,88588,ActiVote,arizona,2024-09-06,2024-10-08,App Panel,lv,400.0,0.0,0.5223002024890546,0.4670141701031977,0.05528603238585694,-0.0838810935389797,-0.02973151953825226,0.05414957400072751,state,33,28,63.6,App Panel,1,0,0,0,0,0,0,0,0,0,0
212081,57.0,35.0,88586,UMBC,maryland,2024-09-23,2024-09-28,Live Phone/Text-to-Web,lv,863.0,5.0,0.3408282302077388,0.6261908664419382,0.28536263623419944,0.12057339011129323,0.02655452784233292,-0.09401886226896022,state,6,38,69.3,Live Phone,0,0,0,0,0,0,0,0,0,0,0
212081,57.0,35.0,88586,UMBC,maryland,2024-09-23,2024-09-28,Live Phone/Text-to-Web,lv,863.0,5.0,0.3408282302077388,0.6261908664419382,0.28536263623419944,0.12057339011129323,0.02655452784233292,-0.09401886226896022,state,6,38,69.3,Text-to-Web,0,0,0,0,0,0,0,0,0,0,1
212126,47.0,44.0,88590,YouGov,national,2024-10-06,2024-10-07,Online Matched Sample,rv,1414.0,8.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.09596237331784695,-0.12403607312001963,-0.02807369980217278,national,2,29,64.07,Online Matched Sample,0,0,0,0,0,0,1,0,0,0,0
212127,49.0,45.0,88590,YouGov,national,2024-10-06,2024-10-07,Online Matched Sample,lv,1230.0,5.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.11516221386635642,-0.10156321726796103,0.013598996598395252,national,2,29,64.07,Online Matched Sample,0,0,0,0,0,0,1,0,0,0,0
212154,47.0,50.0,88591,Quinnipiac,michigan,2024-10-03,2024-10-07,Live Phone,lv,1007.0,1.0,0.4972710995013228,0.4831290850971348,0.014142014404187997,0.03302392937918111,0.0054727492075985484,-0.027551180171582645,state,5,29,74.64,Live Phone,0,0,0,0,0,0,0,0,0,0,0
212155,49.0,46.0,88592,Quinnipiac,pennsylvania,2024-10-03,2024-10-07,Live Phone,lv,1412.0,3.0,0.5037253671558666,0.4866280572391539,0.017097309916712655,-0.09771002629362664,-0.09080472363598902,0.006905302657637669,state,5,29,71.43,Live Phone,0,0,0,0,0,0,0,0,0,0,0
212156,46.0,48.0,88593,Quinnipiac,wisconsin,2024-10-03,2024-10-07,Live Phone,lv,1073.0,4.0,0.495958711251628,0.4873704248830968,0.008588286368531206,0.025091394599619107,-0.03270657591376469,-0.057797970513383645,state,5,29,76.64,Live Phone,0,0,0,0,0,0,0,0,0,0,0
212157,47.0,51.0,88591,Quinnipiac,michigan,2024-10-03,2024-10-07,Live Phone,lv,1007.0,2.0,0.4972710995013228,0.4831290850971348,0.014142014404187997,0.05282655667536063,0.025275376503778202,-0.027551180171582645,state,5,29,74.64,Live Phone,0,0,0,0,0,0,0,0,0,0,0
212158,49.0,47.0,88592,Quinnipiac,pennsylvania,2024-10-03,2024-10-07,Live Phone,lv,1412.0,4.0,0.5037253671558666,0.4866280572391539,0.017097309916712655,-0.07620382107266319,-0.06929851841502555,0.006905302657637669,state,5,29,71.43,Live Phone,0,0,0,0,0,0,0,0,0,0,0
212159,47.0,49.0,88593,Quinnipiac,wisconsin,2024-10-03,2024-10-07,Live Phone,lv,1073.0,4.0,0.495958711251628,0.4873704248830968,0.008588286368531206,0.024204476581391157,-0.012087288711029043,-0.036291765292420175,state,5,29,76.64,Live Phone,0,0,0,0,0,0,0,0,0,0,0
212163,47.0,47.0,88594,Global Strategy Group/North Star Opinion Research,arizona,2024-09-23,2024-09-29,,lv,400.0,3.0,0.5223002024890546,0.4670141701031977,0.05528603238585694,-0.11188292308747286,-0.10550982842533119,0.006373094662141643,state,7,37,63.6,,0,0,0,0,0,0,0,0,0,0,0
212164,46.0,47.0,88595,Global Strategy Group/North Star Opinion Research,georgia,2024-09-23,2024-09-29,,lv,400.0,4.0,0.5071729539955493,0.4852529230675474,0.021920030928001877,-0.022675626469700935,-0.07611938285586217,-0.053443756386161057,state,7,37,68.26,,0,0,0,0,0,0,0,0,0,0,0
212165,46.0,48.0,88596,Global Strategy Group/North Star Opinion Research,michigan,2024-09-23,2024-09-29,,lv,404.0,3.0,0.4972710995013228,0.4831290850971348,0.014142014404187997,0.013708140079889462,-0.035349245312656596,-0.049057385392546116,state,7,37,74.64,,0,0,0,0,0,0,0,0,0,0,0
212166,47.0,47.0,88597,Global Strategy Group/North Star Opinion Research,nevada,2024-09-23,2024-09-29,,lv,407.0,4.0,0.5126926765014008,0.4812925065604706,0.0314001699409302,-0.06320138748658369,-0.08694389980448036,-0.023742512317896702,state,7,37,65.8,,0,0,0,0,0,0,0,0,0,0,0
212167,47.0,47.0,88598,Global Strategy Group/North Star Opinion Research,north carolina,2024-09-23,2024-09-29,,lv,401.0,6.0,0.5085719058363357,0.4764533813078146,0.0321185245285211,-0.06523673058492936,-0.07887391852845138,-0.013637187943522089,state,7,37,70.32,,0,0,0,0,0,0,0,0,0,0,0
212168,47.0,47.0,88599,Global Strategy Group/North Star Opinion Research,pennsylvania,2024-09-23,2024-09-29,,lv,408.0,5.0,0.5037253671558666,0.4866280572391539,0.017097309916712655,-0.03453112467209504,-0.06929851841502555,-0.034767393742930364,state,7,37,71.43,,0,0,0,0,0,0,0,0,0,0,0
212169,46.0,45.0,88600,Global Strategy Group/North Star Opinion Research,wisconsin,2024-09-23,2024-09-29,,lv,408.0,5.0,0.495958711251628,0.4873704248830968,0.008588286368531206,-0.03944712653795205,-0.09724509705133588,-0.057797970513383645,state,7,37,76.64,,0,0,0,0,0,0,0,0,0,0,0
212170,48.0,47.0,88594,Global Strategy Group/North Star Opinion Research,arizona,2024-09-23,2024-09-29,,lv,400.0,5.0,0.5223002024890546,0.4670141701031977,0.05528603238585694,-0.13293633228530527,-0.10550982842533119,0.027426503859974027,state,7,37,63.6,,0,0,0,0,0,0,0,0,0,0,0
212171,47.0,47.0,88595,Global Strategy Group/North Star Opinion Research,georgia,2024-09-23,2024-09-29,,lv,400.0,6.0,0.5071729539955493,0.4852529230675474,0.021920030928001877,-0.0441818316906646,-0.07611938285586217,-0.031937551165197586,state,7,37,68.26,,0,0,0,0,0,0,0,0,0,0,0
212172,47.0,49.0,88596,Global Strategy Group/North Star Opinion Research,michigan,2024-09-23,2024-09-29,,lv,404.0,4.0,0.4972710995013228,0.4831290850971348,0.014142014404187997,0.012821222061661633,-0.014729958109920949,-0.027551180171582645,state,7,37,74.64,,0,0,0,0,0,0,0,0,0,0,0
212173,48.0,47.0,88597,Global Strategy Group/North Star Opinion Research,nevada,2024-09-23,2024-09-29,,lv,407.0,5.0,0.5126926765014008,0.4812925065604706,0.0314001699409302,-0.08425479668441603,-0.08694389980448036,-0.002689103120064318,state,7,37,65.8,,0,0,0,0,0,0,0,0,0,0,0
212174,47.0,48.0,88598,Global Strategy Group/North Star Opinion Research,north carolina,2024-09-23,2024-09-29,,lv,401.0,5.0,0.5085719058363357,0.4764533813078146,0.0321185245285211,-0.044183321387097144,-0.057820509330619,-0.013637187943522089,state,7,37,70.32,,0,0,0,0,0,0,0,0,0,0,0
212175,48.0,48.0,88599,Global Strategy Group/North Star Opinion Research,pennsylvania,2024-09-23,2024-09-29,,lv,408.0,4.0,0.5037253671558666,0.4866280572391539,0.017097309916712655,-0.03453112467209504,-0.04824510921719316,-0.01371398454509798,state,7,37,71.43,,0,0,0,0,0,0,0,0,0,0,0
212176,48.0,46.0,88600,Global Strategy Group/North Star Opinion Research,wisconsin,2024-09-23,2024-09-29,,lv,408.0,6.0,0.495958711251628,0.4873704248830968,0.008588286368531206,-0.0600278342379728,-0.07526619033256055,-0.01523835609458779,state,7,37,76.64,,0,0,0,0,0,0,0,0,0,0,0
212177,47.0,48.0,88601,Arc Insights,wisconsin,2024-10-02,2024-10-06,Live Phone/Text-to-Web,lv,700.0,5.0,0.495958711251628,0.4873704248830968,0.008588286368531206,0.0035851893786553166,-0.03270657591376469,-0.036291765292420175,state,5,30,76.64,Live Phone,0,0,0,0,0,0,0,0,0,0,0
212177,47.0,48.0,88601,Arc Insights,wisconsin,2024-10-02,2024-10-06,Live Phone/Text-to-Web,lv,700.0,5.0,0.495958711251628,0.4873704248830968,0.008588286368531206,0.0035851893786553166,-0.03270657591376469,-0.036291765292420175,state,5,30,76.64,Text-to-Web,0,0,0,0,0,0,0,0,0,0,1
212181,39.0,54.0,88603,PPP,utah,2024-09-27,2024-09-28,IVR/Text,lv,612.0,7.0,0.5937665855556018,0.3779430753499846,0.2158235102056172,-0.1263202981245019,-0.0949171489677254,0.031403149156776444,state,2,38,64.15,IVR,0,0,1,0,0,0,0,0,0,0,0
212181,39.0,54.0,88603,PPP,utah,2024-09-27,2024-09-28,IVR/Text,lv,612.0,7.0,0.5937665855556018,0.3779430753499846,0.2158235102056172,-0.1263202981245019,-0.0949171489677254,0.031403149156776444,state,2,38,64.15,Text,0,0,0,0,0,0,0,0,0,1,0
212182,44.9,46.2,88604,Trafalgar Group,georgia,2024-10-07,2024-10-08,IVR/Live Phone/Text/Online Opt-In Panel/Email,lv,1089.0,8.900000000000006,0.5071729539955493,0.4852529230675474,0.021920030928001877,-0.015639828351179882,-0.09328718647822754,-0.07764735812704748,state,2,28,68.26,IVR,0,0,1,0,0,0,0,0,0,0,0
212182,44.9,46.2,88604,Trafalgar Group,georgia,2024-10-07,2024-10-08,IVR/Live Phone/Text/Online Opt-In Panel/Email,lv,1089.0,8.900000000000006,0.5071729539955493,0.4852529230675474,0.021920030928001877,-0.015639828351179882,-0.09328718647822754,-0.07764735812704748,state,2,28,68.26,Live Phone,0,0,0,0,0,0,0,0,0,0,0
212182,44.9,46.2,88604,Trafalgar Group,georgia,2024-10-07,2024-10-08,IVR/Live Phone/Text/Online Opt-In Panel/Email,lv,1089.0,8.900000000000006,0.5071729539955493,0.4852529230675474,0.021920030928001877,-0.015639828351179882,-0.09328718647822754,-0.07764735812704748,state,2,28,68.26,Text,0,0,0,0,0,0,0,0,0,1,0
212182,44.9,46.2,88604,Trafalgar Group,georgia,2024-10-07,2024-10-08,IVR/Live Phone/Text/Online Opt-In Panel/Email,lv,1089.0,8.900000000000006,0.5071729539955493,0.4852529230675474,0.021920030928001877,-0.015639828351179882,-0.09328718647822754,-0.07764735812704748,state,2,28,68.26,Online Opt-In Panel,0,0,0,0,0,0,0,1,0,0,0
212182,44.9,46.2,88604,Trafalgar Group,georgia,2024-10-07,2024-10-08,IVR/Live Phone/Text/Online Opt-In Panel/Email,lv,1089.0,8.900000000000006,0.5071729539955493,0.4852529230675474,0.021920030928001877,-0.015639828351179882,-0.09328718647822754,-0.07764735812704748,state,2,28,68.26,Email,0,1,0,0,0,0,0,0,0,0,0
212183,47.4,48.4,88605,Hunt Research,pennsylvania,2024-10-02,2024-10-07,Live Phone/Text-to-Web,lv,1037.0,4.200000000000003,0.5037253671558666,0.4866280572391539,0.017097309916712655,-0.013653539650539904,-0.03994630640249808,-0.02629276675195813,state,6,29,71.43,Live Phone,0,0,0,0,0,0,0,0,0,0,0
212183,47.4,48.4,88605,Hunt Research,pennsylvania,2024-10-02,2024-10-07,Live Phone/Text-to-Web,lv,1037.0,4.200000000000003,0.5037253671558666,0.4866280572391539,0.017097309916712655,-0.013653539650539904,-0.03994630640249808,-0.02629276675195813,state,6,29,71.43,Text-to-Web,0,0,0,0,0,0,0,0,0,0,1
212184,46.6,46.8,88605,Hunt Research,pennsylvania,2024-10-02,2024-10-07,Live Phone/Text-to-Web,lv,1037.0,4.5,0.5037253671558666,0.4866280572391539,0.017097309916712655,-0.03024846288009428,-0.07356291720148311,-0.043314454321388696,state,6,29,71.43,Live Phone,0,0,0,0,0,0,0,0,0,0,0
212184,46.6,46.8,88605,Hunt Research,pennsylvania,2024-10-02,2024-10-07,Live Phone/Text-to-Web,lv,1037.0,4.5,0.5037253671558666,0.4866280572391539,0.017097309916712655,-0.03024846288009428,-0.07356291720148311,-0.043314454321388696,state,6,29,71.43,Text-to-Web,0,0,0,0,0,0,0,0,0,0,1
212185,48.2,50.5,88606,Emerson,arizona,2024-10-05,2024-10-08,IVR/Online Opt-In Panel/Text-to-Web,lv,1000.0,1.2999999999999972,0.5223002024890546,0.4670141701031977,0.05528603238585694,-0.06526860786271353,-0.03368409385407556,0.03158451400863782,state,4,28,63.6,IVR,0,0,1,0,0,0,0,0,0,0,0
212185,48.2,50.5,88606,Emerson,arizona,2024-10-05,2024-10-08,IVR/Online Opt-In Panel/Text-to-Web,lv,1000.0,1.2999999999999972,0.5223002024890546,0.4670141701031977,0.05528603238585694,-0.06526860786271353,-0.03368409385407556,0.03158451400863782,state,4,28,63.6,Online Opt-In Panel,0,0,0,0,0,0,0,1,0,0,0
212185,48.2,50.5,88606,Emerson,arizona,2024-10-05,2024-10-08,IVR/Online Opt-In Panel/Text-to-Web,lv,1000.0,1.2999999999999972,0.5223002024890546,0.4670141701031977,0.05528603238585694,-0.06526860786271353,-0.03368409385407556,0.03158451400863782,state,4,28,63.6,Text-to-Web,0,0,0,0,0,0,0,0,0,0,1
212186,49.8,49.7,88607,Emerson,georgia,2024-10-05,2024-10-08,IVR/Online Opt-In Panel/Text-to-Web,lv,1000.0,0.5,0.5071729539955493,0.4852529230675474,0.021920030928001877,-0.04619188261868865,-0.020262051463337594,0.02592983115535108,state,4,28,68.26,IVR,0,0,1,0,0,0,0,0,0,0,0
212186,49.8,49.7,88607,Emerson,georgia,2024-10-05,2024-10-08,IVR/Online Opt-In Panel/Text-to-Web,lv,1000.0,0.5,0.5071729539955493,0.4852529230675474,0.021920030928001877,-0.04619188261868865,-0.020262051463337594,0.02592983115535108,state,4,28,68.26,Online Opt-In Panel,0,0,0,0,0,0,0,1,0,0,0
212186,49.8,49.7,88607,Emerson,georgia,2024-10-05,2024-10-08,IVR/Online Opt-In Panel/Text-to-Web,lv,1000.0,0.5,0.5071729539955493,0.4852529230675474,0.021920030928001877,-0.04619188261868865,-0.020262051463337594,0.02592983115535108,state,4,28,68.26,Text-to-Web,0,0,0,0,0,0,0,0,0,0,1
212187,49.7,49.6,88608,Emerson,michigan,2024-10-05,2024-10-08,IVR/Online Opt-In Panel/Text-to-Web,lv,950.0,0.6999999999999886,0.4972710995013228,0.4831290850971348,0.014142014404187997,-0.03086557371060768,-0.0025594224896657858,0.028306151220941933,state,4,28,74.64,IVR,0,0,1,0,0,0,0,0,0,0,0
212187,49.7,49.6,88608,Emerson,michigan,2024-10-05,2024-10-08,IVR/Online Opt-In Panel/Text-to-Web,lv,950.0,0.6999999999999886,0.4972710995013228,0.4831290850971348,0.014142014404187997,-0.03086557371060768,-0.0025594224896657858,0.028306151220941933,state,4,28,74.64,Online Opt-In Panel,0,0,0,0,0,0,0,1,0,0,0
212187,49.7,49.6,88608,Emerson,michigan,2024-10-05,2024-10-08,IVR/Online Opt-In Panel/Text-to-Web,lv,950.0,0.6999999999999886,0.4972710995013228,0.4831290850971348,0.014142014404187997,-0.03086557371060768,-0.0025594224896657858,0.028306151220941933,state,4,28,74.64,Text-to-Web,0,0,0,0,0,0,0,0,0,0,1
212188,49.2,48.1,88609,Emerson,nevada,2024-10-05,2024-10-08,IVR/Online Opt-In Panel/Text-to-Web,lv,900.0,2.6999999999999886,0.5126926765014008,0.4812925065604706,0.0314001699409302,-0.08581283387313056,-0.06380932440282339,0.02200350947030727,state,4,28,65.8,IVR,0,0,1,0,0,0,0,0,0,0,0
212188,49.2,48.1,88609,Emerson,nevada,2024-10-05,2024-10-08,IVR/Online Opt-In Panel/Text-to-Web,lv,900.0,2.6999999999999886,0.5126926765014008,0.4812925065604706,0.0314001699409302,-0.08581283387313056,-0.06380932440282339,0.02200350947030727,state,4,28,65.8,Online Opt-In Panel,0,0,0,0,0,0,0,1,0,0,0
212188,49.2,48.1,88609,Emerson,nevada,2024-10-05,2024-10-08,IVR/Online Opt-In Panel/Text-to-Web,lv,900.0,2.6999999999999886,0.5126926765014008,0.4812925065604706,0.0314001699409302,-0.08581283387313056,-0.06380932440282339,0.02200350947030727,state,4,28,65.8,Text-to-Web,0,0,0,0,0,0,0,0,0,0,1
212189,49.0,49.9,88610,Emerson,north carolina,2024-10-05,2024-10-08,IVR/Online Opt-In Panel/Text-to-Web,lv,1000.0,1.0999999999999943,0.5085719058363357,0.4764533813078146,0.0321185245285211,-0.047036025938082995,-0.019000517481036927,0.028035508457045943,state,4,28,70.32,IVR,0,0,1,0,0,0,0,0,0,0,0
212189,49.0,49.9,88610,Emerson,north carolina,2024-10-05,2024-10-08,IVR/Online Opt-In Panel/Text-to-Web,lv,1000.0,1.0999999999999943,0.5085719058363357,0.4764533813078146,0.0321185245285211,-0.047036025938082995,-0.019000517481036927,0.028035508457045943,state,4,28,70.32,Online Opt-In Panel,0,0,0,0,0,0,0,1,0,0,0
212189,49.0,49.9,88610,Emerson,north carolina,2024-10-05,2024-10-08,IVR/Online Opt-In Panel/Text-to-Web,lv,1000.0,1.0999999999999943,0.5085719058363357,0.4764533813078146,0.0321185245285211,-0.047036025938082995,-0.019000517481036927,0.028035508457045943,state,4,28,70.32,Text-to-Web,0,0,0,0,0,0,0,0,0,0,1
212190,49.0,49.7,88611,Emerson,pennsylvania,2024-10-05,2024-10-08,IVR/Online Opt-In Panel/Text-to-Web,lv,1000.0,1.2999999999999972,0.5037253671558666,0.4866280572391539,0.017097309916712655,-0.020346489680138694,-0.013441187022500967,0.006905302657637669,state,4,28,71.43,IVR,0,0,1,0,0,0,0,0,0,0,0
212190,49.0,49.7,88611,Emerson,pennsylvania,2024-10-05,2024-10-08,IVR/Online Opt-In Panel/Text-to-Web,lv,1000.0,1.2999999999999972,0.5037253671558666,0.4866280572391539,0.017097309916712655,-0.020346489680138694,-0.013441187022500967,0.006905302657637669,state,4,28,71.43,Online Opt-In Panel,0,0,0,0,0,0,0,1,0,0,0
212190,49.0,49.7,88611,Emerson,pennsylvania,2024-10-05,2024-10-08,IVR/Online Opt-In Panel/Text-to-Web,lv,1000.0,1.2999999999999972,0.5037253671558666,0.4866280572391539,0.017097309916712655,-0.020346489680138694,-0.013441187022500967,0.006905302657637669,state,4,28,71.43,Text-to-Web,0,0,0,0,0,0,0,0,0,0,1
212191,49.2,49.9,88612,Emerson,wisconsin,2024-10-05,2024-10-08,IVR/Online Opt-In Panel/Text-to-Web,lv,1000.0,0.9000000000000057,0.495958711251628,0.4873704248830968,0.008588286368531206,-0.003340840559966374,0.006113415935817379,0.009454256495783797,state,4,28,76.64,IVR,0,0,1,0,0,0,0,0,0,0,0
212191,49.2,49.9,88612,Emerson,wisconsin,2024-10-05,2024-10-08,IVR/Online Opt-In Panel/Text-to-Web,lv,1000.0,0.9000000000000057,0.495958711251628,0.4873704248830968,0.008588286368531206,-0.003340840559966374,0.006113415935817379,0.009454256495783797,state,4,28,76.64,Online Opt-In Panel,0,0,0,0,0,0,0,1,0,0,0
212191,49.2,49.9,88612,Emerson,wisconsin,2024-10-05,2024-10-08,IVR/Online Opt-In Panel/Text-to-Web,lv,1000.0,0.9000000000000057,0.495958711251628,0.4873704248830968,0.008588286368531206,-0.003340840559966374,0.006113415935817379,0.009454256495783797,state,4,28,76.64,Text-to-Web,0,0,0,0,0,0,0,0,0,0,1
212192,47.0,51.0,88613,Marist College,florida,2024-10-03,2024-10-07,Live Phone/Online Opt-In Panel/Text-to-Web,lv,1257.0,2.0,0.5608834311631108,0.4298829273881028,0.131000503775008,-0.18432215560008108,-0.09510237062545535,0.08921978497462568,state,5,29,66.71,Live Phone,0,0,0,0,0,0,0,0,0,0,0
212192,47.0,51.0,88613,Marist College,florida,2024-10-03,2024-10-07,Live Phone/Online Opt-In Panel/Text-to-Web,lv,1257.0,2.0,0.5608834311631108,0.4298829273881028,0.131000503775008,-0.18432215560008108,-0.09510237062545535,0.08921978497462568,state,5,29,66.71,Online Opt-In Panel,0,0,0,0,0,0,0,1,0,0,0
212192,47.0,51.0,88613,Marist College,florida,2024-10-03,2024-10-07,Live Phone/Online Opt-In Panel/Text-to-Web,lv,1257.0,2.0,0.5608834311631108,0.4298829273881028,0.131000503775008,-0.18432215560008108,-0.09510237062545535,0.08921978497462568,state,5,29,66.71,Text-to-Web,0,0,0,0,0,0,0,0,0,0,1
212193,47.0,51.0,88613,Marist College,florida,2024-10-03,2024-10-07,Live Phone/Online Opt-In Panel/Text-to-Web,rv,1410.0,2.0,0.5608834311631108,0.4298829273881028,0.131000503775008,-0.18432215560008108,-0.09510237062545535,0.08921978497462568,state,5,29,66.71,Live Phone,0,0,0,0,0,0,0,0,0,0,0
212193,47.0,51.0,88613,Marist College,florida,2024-10-03,2024-10-07,Live Phone/Online Opt-In Panel/Text-to-Web,rv,1410.0,2.0,0.5608834311631108,0.4298829273881028,0.131000503775008,-0.18432215560008108,-0.09510237062545535,0.08921978497462568,state,5,29,66.71,Online Opt-In Panel,0,0,0,0,0,0,0,1,0,0,0
212193,47.0,51.0,88613,Marist College,florida,2024-10-03,2024-10-07,Live Phone/Online Opt-In Panel/Text-to-Web,rv,1410.0,2.0,0.5608834311631108,0.4298829273881028,0.131000503775008,-0.18432215560008108,-0.09510237062545535,0.08921978497462568,state,5,29,66.71,Text-to-Web,0,0,0,0,0,0,0,0,0,0,1
212194,46.0,52.0,88614,Marist College,texas,2024-10-03,2024-10-07,Live Phone/Online Opt-In Panel/Text-to-Web,rv,1365.0,2.0,0.561399597529967,0.4245665474312461,0.13683305009872093,-0.1567618648436789,-0.07660413544782518,0.08015772939585375,state,5,29,56.57,Live Phone,0,0,0,0,0,0,0,0,0,0,0
212194,46.0,52.0,88614,Marist College,texas,2024-10-03,2024-10-07,Live Phone/Online Opt-In Panel/Text-to-Web,rv,1365.0,2.0,0.561399597529967,0.4245665474312461,0.13683305009872093,-0.1567618648436789,-0.07660413544782518,0.08015772939585375,state,5,29,56.57,Online Opt-In Panel,0,0,0,0,0,0,0,1,0,0,0
212194,46.0,52.0,88614,Marist College,texas,2024-10-03,2024-10-07,Live Phone/Online Opt-In Panel/Text-to-Web,rv,1365.0,2.0,0.561399597529967,0.4245665474312461,0.13683305009872093,-0.1567618648436789,-0.07660413544782518,0.08015772939585375,state,5,29,56.57,Text-to-Web,0,0,0,0,0,0,0,0,0,0,1
212195,46.0,53.0,88614,Marist College,texas,2024-10-03,2024-10-07,Live Phone/Online Opt-In Panel/Text-to-Web,lv,1186.0,1.0,0.561399597529967,0.4245665474312461,0.13683305009872093,-0.13771366987298433,-0.05755594047713075,0.08015772939585375,state,5,29,56.57,Live Phone,0,0,0,0,0,0,0,0,0,0,0
212195,46.0,53.0,88614,Marist College,texas,2024-10-03,2024-10-07,Live Phone/Online Opt-In Panel/Text-to-Web,lv,1186.0,1.0,0.561399597529967,0.4245665474312461,0.13683305009872093,-0.13771366987298433,-0.05755594047713075,0.08015772939585375,state,5,29,56.57,Online Opt-In Panel,0,0,0,0,0,0,0,1,0,0,0
212195,46.0,53.0,88614,Marist College,texas,2024-10-03,2024-10-07,Live Phone/Online Opt-In Panel/Text-to-Web,lv,1186.0,1.0,0.561399597529967,0.4245665474312461,0.13683305009872093,-0.13771366987298433,-0.05755594047713075,0.08015772939585375,state,5,29,56.57,Text-to-Web,0,0,0,0,0,0,0,0,0,0,1
