caseid,state_name,X_trump,X_harris,selfvoted_2024,likely_voter,validated_voter,CC24_363_names
1891742962,Pennsylvania,,,,0.0,0,Undecided
1888336694,Missouri,,,,1.0,1,"Yes, definitely"
1891695458,New York,,,,0.0,0,Undecided
1891758432,Pennsylvania,1.0,0.0,1.0,1.0,0,Probably
1891760132,Missouri,0.0,1.0,1.0,1.0,0,Probably
1891741590,New Jersey,,,,1.0,0,"Yes, definitely"
1884586804,Texas,,,,1.0,1,"Yes, definitely"
1891739766,Nevada,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1891756064,Alabama,,,,1.0,0,"Yes, definitely"
1886683892,Illinois,,,,1.0,0,Probably
1886472590,Illinois,,,,0.0,0,No
1891742530,Missouri,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1891743200,Michigan,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1891769454,Virginia,,,,1.0,0,"Yes, definitely"
1891741820,Louisiana,,,,1.0,0,Probably
1891766678,Florida,,,,1.0,0,Probably
1891771122,Colorado,,,,1.0,0,"Yes, definitely"
1891634052,Virginia,,,,0.0,0,No
1890754226,Ohio,1.0,0.0,1.0,1.0,0,Probably
1891759108,Florida,,,,0.0,0,Undecided
1891769076,Wisconsin,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1891767196,Pennsylvania,,,,0.0,0,No
1891771532,North Carolina,,,,0.0,0,No
1886683064,Colorado,0.0,1.0,1.0,1.0,1,I already voted (early or absentee)
1891765712,Washington,,,,1.0,0,"Yes, definitely"
1888380716,Florida,,,,0.0,0,No
1891777930,Kentucky,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1882441728,Texas,,,,1.0,0,Probably
1888382584,Oklahoma,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1878878740,North Carolina,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1891765522,Alabama,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1891764790,Wisconsin,0.0,1.0,1.0,1.0,0,I already voted (early or absentee)
1891770456,Missouri,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1891731890,West Virginia,,,,0.0,0,Undecided
1891777098,Pennsylvania,,,,1.0,0,Probably
1888330256,Iowa,,,,1.0,1,"Yes, definitely"
1891768158,Arizona,0.0,1.0,1.0,1.0,0,I already voted (early or absentee)
1891771388,Massachusetts,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1891779144,Pennsylvania,,,,1.0,0,"Yes, definitely"
1891739930,Tennessee,,,,1.0,0,I already voted (early or absentee)
1891777438,Florida,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1891769426,West Virginia,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1891758674,New York,,,,1.0,0,Probably
1891731944,Utah,0.0,1.0,1.0,1.0,0,I already voted (early or absentee)
1891767388,Florida,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1891777550,Indiana,0.0,1.0,1.0,1.0,0,I already voted (early or absentee)
1891745604,Arizona,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1891777600,Massachusetts,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1886682750,Illinois,1.0,0.0,1.0,1.0,1,I already voted (early or absentee)
1891778538,Wisconsin,,,,0.0,0,No
1891425616,Florida,,,,0.0,0,Undecided
1891770334,Maryland,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1886680032,Tennessee,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1891788402,Virginia,,,,1.0,0,"Yes, definitely"
1880406358,Ohio,,,,0.0,0,No
1891624758,Washington,,,,1.0,0,"Yes, definitely"
1891631734,Indiana,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1891781962,New Jersey,,,,0.0,0,No
1891770922,Michigan,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1891780914,Arizona,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1891778234,Mississippi,,,,0.0,0,Undecided
1891778244,North Carolina,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1891770192,Texas,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1891770974,Washington,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1891795516,Arizona,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1891766384,Alabama,,,,1.0,0,Probably
1891798260,Texas,,,,0.0,0,Undecided
1891777792,Ohio,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1891795316,North Carolina,1.0,0.0,1.0,1.0,0,I already voted (early or absentee)
1891798020,Kentucky,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1891777430,Pennsylvania,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1886681112,Iowa,0.0,1.0,1.0,1.0,1,I already voted (early or absentee)
1891798720,Texas,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1891800662,Massachusetts,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1890174464,New Jersey,,,,1.0,1,"Yes, definitely"
1888364564,Virginia,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1891794606,Mississippi,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1891798234,Maine,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1891810528,Texas,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1891794674,California,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1891811370,Missouri,,,,1.0,0,Probably
1886682038,Texas,,,,1.0,0,"Yes, definitely"
1891812532,Florida,,,,1.0,0,"Yes, definitely"
1884571002,Illinois,0.0,1.0,1.0,1.0,1,Probably
1891797006,Colorado,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1891787244,Massachusetts,0.0,1.0,1.0,1.0,0,I already voted (early or absentee)
1888368496,Indiana,,,,1.0,1,"Yes, definitely"
1891805454,New York,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1891823984,Maryland,1.0,0.0,1.0,1.0,0,I already voted (early or absentee)
1891803910,Ohio,1.0,0.0,1.0,1.0,0,Probably
1891800302,Illinois,0.0,1.0,1.0,1.0,0,I already voted (early or absentee)
1891812258,Washington,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1890221628,Mississippi,,,,1.0,1,I already voted (early or absentee)
1886682326,New York,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1891811198,North Carolina,,,,0.0,0,No
1891835480,North Carolina,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1888329646,Pennsylvania,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1891836214,Ohio,,,,1.0,0,Probably
1891834112,California,,,,1.0,0,"Yes, definitely"
1891809116,South Carolina,,,,1.0,0,"Yes, definitely"
1888339466,Mississippi,,,,1.0,1,"Yes, definitely"
1891811658,Connecticut,,,,1.0,0,"Yes, definitely"
1880402952,Texas,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1891833740,Wisconsin,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1890170762,Nevada,0.0,1.0,1.0,1.0,1,I already voted (early or absentee)
1891797446,New Mexico,0.0,1.0,1.0,1.0,0,I already voted (early or absentee)
1891811648,Pennsylvania,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1891829006,Kansas,1.0,0.0,1.0,1.0,0,I plan to vote before November 5th
1886682148,New York,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1891834584,Arizona,,,,0.0,0,No
1888331192,New York,,,,1.0,0,"Yes, definitely"
1891766710,Washington,,,,1.0,0,"Yes, definitely"
1891827784,Oklahoma,,,,0.0,0,Undecided
1891832756,New York,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1891809854,Texas,,,,0.0,0,Undecided
1891844874,New Jersey,,,,1.0,0,"Yes, definitely"
1891833460,California,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1888378672,Massachusetts,,,,1.0,1,"Yes, definitely"
1891794638,Tennessee,0.0,1.0,1.0,1.0,0,I already voted (early or absentee)
1891836374,Arizona,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1891833884,Tennessee,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1891836258,Texas,,,,1.0,0,Probably
1891818512,Texas,,,,1.0,0,Probably
1891834612,Indiana,,,,1.0,0,"Yes, definitely"
1886482104,Florida,,,,0.0,1,Undecided
1891843606,Kentucky,0.0,1.0,1.0,1.0,1,I plan to vote before November 5th
1891834700,West Virginia,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1891805540,Washington,,,,1.0,0,"Yes, definitely"
1890171916,Arizona,,,,1.0,1,"Yes, definitely"
1891830532,Pennsylvania,0.0,1.0,1.0,1.0,0,I already voted (early or absentee)
1891833388,Mississippi,,,,0.0,0,No
1891797638,Georgia,1.0,0.0,1.0,1.0,0,I already voted (early or absentee)
1886682448,Pennsylvania,,,,1.0,0,"Yes, definitely"
1891850504,Florida,,,,1.0,0,"Yes, definitely"
1891836600,California,,,,0.0,0,No
1891741436,Indiana,,,,0.0,0,No
1888339252,Texas,,,,1.0,1,Probably
1891869258,Indiana,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1891875048,Florida,,,,1.0,0,"Yes, definitely"
1886682680,Florida,,,,1.0,1,"Yes, definitely"
1891836200,New Jersey,0.0,1.0,1.0,1.0,0,I already voted (early or absentee)
1891794634,Ohio,1.0,0.0,1.0,1.0,0,I already voted (early or absentee)
1888375910,Ohio,,,,1.0,0,"Yes, definitely"
1888329816,New York,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1891844824,Missouri,,,,1.0,0,"Yes, definitely"
1891811196,Texas,,,,1.0,0,"Yes, definitely"
1888374978,Texas,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1891810788,Kentucky,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1891811226,Florida,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1891795728,Florida,,,0.0,1.0,0,Probably
1890163186,Pennsylvania,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1891885238,Kentucky,,,,1.0,0,"Yes, definitely"
1891873046,Minnesota,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1880401382,Connecticut,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1891844480,Pennsylvania,,,,0.0,0,No
1891876006,New Jersey,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1891881486,Illinois,0.0,1.0,1.0,1.0,0,I already voted (early or absentee)
1880410154,New York,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1891844384,Texas,1.0,0.0,1.0,1.0,0,Probably
1891889992,Michigan,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1891882886,Illinois,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1891838538,New Mexico,1.0,0.0,1.0,1.0,0,Probably
1891834346,Colorado,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1888378998,Virginia,,,,1.0,1,I already voted (early or absentee)
1891873918,Connecticut,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1888365948,Illinois,,,,0.0,0,No
1891896630,New York,0.0,1.0,1.0,1.0,0,Probably
1891887134,North Carolina,,,,0.0,0,No
1891794942,South Carolina,1.0,0.0,1.0,1.0,0,Probably
1891867754,Kentucky,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1891846542,New York,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1878881532,Pennsylvania,,,,1.0,1,"Yes, definitely"
1886683990,Maryland,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1882414918,Texas,,,,0.0,0,Undecided
1891672338,Florida,,,,1.0,0,"Yes, definitely"
1891874690,North Carolina,,,,1.0,0,Probably
1891730906,Florida,,,,0.0,0,No
1891731514,Texas,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1878643822,South Carolina,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1890218684,Florida,,,,1.0,0,"Yes, definitely"
1891893234,Arkansas,,,,0.0,0,No
1891896240,Georgia,0.0,1.0,1.0,1.0,0,I already voted (early or absentee)
1891889974,Washington,0.0,1.0,1.0,1.0,0,I plan to vote before November 5th
1891868836,Michigan,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1891901412,Kentucky,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1878880418,Texas,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1891895016,Michigan,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1891913120,Florida,,,,1.0,0,Probably
1888368284,Louisiana,,,,0.0,0,No
1891835334,Alabama,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1890195568,Missouri,,,,1.0,0,Probably
1891844558,Maryland,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1886683040,Pennsylvania,0.0,1.0,1.0,1.0,1,I already voted (early or absentee)
1888379034,Colorado,,,,1.0,1,I already voted (early or absentee)
1888337106,Louisiana,,,,1.0,1,"Yes, definitely"
1891849584,North Carolina,,,,0.0,0,No
1891892970,Maryland,,,,1.0,0,Probably
1891847266,Tennessee,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1891903726,Ohio,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1891883198,Pennsylvania,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1891913130,Pennsylvania,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1891890902,Oklahoma,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1891920864,Massachusetts,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1882435550,Massachusetts,0.0,1.0,1.0,1.0,1,I plan to vote before November 5th
1891910208,New York,,,,1.0,0,"Yes, definitely"
1891835212,Ohio,,,,1.0,0,Probably
1888336912,California,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1891934972,Mississippi,,,,0.0,0,Undecided
1891852036,Massachusetts,,,,1.0,0,"Yes, definitely"
1891903540,Arizona,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1891929526,South Carolina,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1891928862,North Carolina,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1891929870,Iowa,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1891930448,Alabama,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1891873214,Ohio,,,,1.0,0,"Yes, definitely"
1891913390,Kentucky,,,,0.0,0,No
1891928504,Virginia,,,,1.0,0,I already voted (early or absentee)
1891902022,West Virginia,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1891898430,Michigan,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1891901442,Oregon,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1891921602,Texas,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1891835316,Alabama,,,,0.0,0,Undecided
1891939646,Pennsylvania,,,,1.0,0,I already voted (early or absentee)
1891938198,Texas,,,,1.0,0,"Yes, definitely"
1891911364,Colorado,1.0,0.0,1.0,1.0,0,I already voted (early or absentee)
1891913956,Pennsylvania,,,,1.0,0,Probably
1891911966,Virginia,,,,1.0,0,"Yes, definitely"
1891940188,California,,,,1.0,0,Probably
1891930160,Washington,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1891929278,North Carolina,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1891909456,Virginia,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1891834912,Wisconsin,,,,1.0,0,"Yes, definitely"
1891936506,North Carolina,,,,1.0,0,Probably
1891928876,Louisiana,0.0,1.0,1.0,1.0,0,I already voted (early or absentee)
1891893680,California,0.0,1.0,1.0,1.0,0,I already voted (early or absentee)
1891911342,Alabama,,,,1.0,0,"Yes, definitely"
1891931156,New York,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1891876102,Missouri,,,,1.0,1,"Yes, definitely"
1891912434,Kentucky,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1888367914,Oregon,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1891962796,Florida,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1891928572,California,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1891931120,New Jersey,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1891937572,Florida,,,,0.0,0,Undecided
1891936662,South Dakota,,,,1.0,0,"Yes, definitely"
1891875590,Pennsylvania,0.0,1.0,1.0,1.0,1,I already voted (early or absentee)
1891938296,Florida,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1878645848,New York,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1891940314,Florida,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1891928822,Nebraska,,,,1.0,0,"Yes, definitely"
1891959216,Indiana,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1891913278,Connecticut,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1891843898,New York,,,,1.0,0,Probably
1891939022,Virginia,,,,1.0,0,"Yes, definitely"
1891806190,Arkansas,,,,1.0,0,I plan to vote before November 5th
1891962660,New York,,,,0.0,0,Undecided
1886678890,Oklahoma,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1891833184,Georgia,,,,1.0,0,"Yes, definitely"
1891798104,Florida,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1886683980,Florida,,,,1.0,0,"Yes, definitely"
1888329440,Oklahoma,,,,0.0,0,No
1891732584,Texas,,,,1.0,0,Probably
1882443750,Texas,,,,1.0,0,"Yes, definitely"
1891930868,West Virginia,,,,1.0,0,"Yes, definitely"
1891958892,Connecticut,,,,1.0,0,Probably
1891955952,Florida,,,,1.0,0,"Yes, definitely"
1891961228,Washington,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1891959148,Indiana,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1880412204,New York,0.0,0.0,1.0,1.0,1,"Yes, definitely"
1888383258,Massachusetts,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1891878704,Florida,,,,1.0,1,"Yes, definitely"
1891964518,Texas,0.0,1.0,1.0,1.0,0,Probably
1891939370,Oregon,,,,1.0,0,"Yes, definitely"
1891970478,Tennessee,,,,0.0,0,Undecided
1882636334,Minnesota,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1891971702,Nevada,,,,0.0,0,No
1891959456,California,,,,1.0,0,"Yes, definitely"
1888378872,North Carolina,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1891964836,Arizona,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1891936284,Michigan,0.0,1.0,1.0,1.0,0,I already voted (early or absentee)
1888337956,Massachusetts,1.0,0.0,1.0,1.0,1,I already voted (early or absentee)
1882435504,Connecticut,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1880410848,Colorado,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1891934880,Maryland,,,,1.0,0,"Yes, definitely"
1891972228,Colorado,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1891809052,Massachusetts,,,,0.0,0,Undecided
1891994112,Ohio,,,,1.0,0,Probably
1891988920,California,1.0,0.0,1.0,1.0,0,Probably
1890219678,Illinois,,,,1.0,0,Probably
1891961646,Arkansas,1.0,0.0,1.0,1.0,0,Probably
1878881794,Illinois,0.0,1.0,1.0,1.0,1,Probably
1891939866,Montana,,,,1.0,0,"Yes, definitely"
1891957798,Virginia,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1880408102,Texas,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1891966028,Georgia,,,,0.0,0,Undecided
1891974780,California,0.0,1.0,1.0,1.0,0,I already voted (early or absentee)
1891973906,California,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1891872706,South Carolina,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1880406946,Ohio,0.0,1.0,1.0,1.0,1,I already voted (early or absentee)
1891997752,Massachusetts,,,,0.0,0,Undecided
1891970932,Texas,1.0,0.0,1.0,1.0,0,I plan to vote before November 5th
1891982344,California,,,,1.0,0,"Yes, definitely"
1891995454,Florida,,,,1.0,0,"Yes, definitely"
1891971876,California,,,,1.0,0,"Yes, definitely"
1891973528,Hawaii,0.0,0.0,1.0,1.0,1,"Yes, definitely"
1888338654,California,,,,1.0,1,"Yes, definitely"
1891972174,Oklahoma,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1891994412,Washington,,,,1.0,0,"Yes, definitely"
1891974062,Indiana,0.0,1.0,1.0,1.0,0,I already voted (early or absentee)
1888373916,Colorado,,,,1.0,1,"Yes, definitely"
1891973792,California,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1891973552,California,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1891973970,Florida,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1891927926,California,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1891998306,Tennessee,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1891995888,Maryland,1.0,0.0,1.0,1.0,0,Probably
1892004192,California,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1891972596,Minnesota,1.0,0.0,1.0,1.0,0,I already voted (early or absentee)
1891990892,Missouri,,,,1.0,0,I plan to vote before November 5th
1888329412,Massachusetts,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1891973826,California,,,,1.0,1,"Yes, definitely"
1891994414,Delaware,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1891963380,Indiana,,,0.0,1.0,0,"Yes, definitely"
1890210686,Washington,,,,1.0,1,I already voted (early or absentee)
1892000110,California,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1891973216,Florida,,,,1.0,0,Probably
1891935082,Florida,0.0,0.0,1.0,1.0,0,I plan to vote before November 5th
1892000320,Michigan,,,,1.0,0,"Yes, definitely"
1891996318,Pennsylvania,,,,1.0,0,Probably
1891910032,Florida,,,,1.0,0,"Yes, definitely"
1891998216,Michigan,,,,0.0,0,No
1891998278,New York,,,,1.0,0,Probably
1888366052,District Of Columbia,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1884594904,California,,,,1.0,0,Probably
1886682928,Florida,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1891955878,Texas,,,,1.0,0,"Yes, definitely"
1891843594,New York,,,,1.0,0,"Yes, definitely"
1892004686,New York,,,,1.0,0,Probably
1891973808,Washington,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1892004190,Alabama,,,,0.0,0,Undecided
1891965234,Arkansas,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1892015102,North Carolina,,,,1.0,0,"Yes, definitely"
1891878356,California,,,,1.0,1,I already voted (early or absentee)
1888368352,New Jersey,,,,1.0,1,I already voted (early or absentee)
1892020208,Texas,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1892023178,Tennessee,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1891813914,Pennsylvania,,,,1.0,0,"Yes, definitely"
1891912658,Pennsylvania,,,,1.0,0,I already voted (early or absentee)
1892004206,California,,,,1.0,0,"Yes, definitely"
1890170932,Florida,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1891962444,Maryland,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1891817166,Tennessee,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1891973816,Vermont,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1892020260,Texas,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1892020934,Arizona,,,,1.0,0,I plan to vote before November 5th
1891973570,Hawaii,0.0,1.0,1.0,1.0,1,I already voted (early or absentee)
1892030296,Indiana,,,,1.0,0,"Yes, definitely"
1891994120,Iowa,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1892028016,Illinois,,,,1.0,0,"Yes, definitely"
1892023144,Indiana,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1891994332,Pennsylvania,,,,1.0,0,"Yes, definitely"
1891999796,California,,,,1.0,0,Probably
1888339872,District Of Columbia,,,,1.0,1,I already voted (early or absentee)
1892021654,North Carolina,,,,1.0,0,"Yes, definitely"
1892029258,Illinois,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1891962570,Kansas,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1892003862,Texas,,,,1.0,0,"Yes, definitely"
1891974026,California,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1891878768,New Hampshire,,,,1.0,0,"Yes, definitely"
1880406764,Colorado,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1892022720,Minnesota,,,,1.0,0,"Yes, definitely"
1892030734,North Carolina,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1892039690,Connecticut,,,,0.0,0,No
1892030678,Illinois,,,,0.0,0,Undecided
1892020176,Washington,0.0,1.0,1.0,1.0,0,I plan to vote before November 5th
1886681920,Florida,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1892021126,Texas,,,,1.0,0,"Yes, definitely"
1892019988,South Carolina,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1892027320,Ohio,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1882440240,New Jersey,0.0,1.0,1.0,1.0,1,I already voted (early or absentee)
1892032426,New York,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1891974168,California,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1892028282,Indiana,,,,0.0,0,Undecided
1892027684,Maryland,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1892054832,New Jersey,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1882433968,Missouri,0.0,1.0,1.0,1.0,1,I plan to vote before November 5th
1880435608,Ohio,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1892022416,California,,,,1.0,0,"Yes, definitely"
1886680828,Texas,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1891954956,New Jersey,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1892034026,Kentucky,,,,0.0,0,No
1892005152,Virginia,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1892036376,New York,,,,1.0,0,"Yes, definitely"
1891973874,Massachusetts,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1880410520,Michigan,0.0,1.0,1.0,1.0,1,I already voted (early or absentee)
1891972376,Florida,0.0,1.0,1.0,1.0,0,I already voted (early or absentee)
1892034402,North Carolina,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1892028936,Indiana,1.0,0.0,1.0,1.0,0,I plan to vote before November 5th
1891995276,California,0.0,1.0,1.0,1.0,0,Probably
1891973530,California,,,0.0,1.0,1,I already voted (early or absentee)
1891973614,California,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1891973830,Ohio,,,,0.0,0,No
1891885196,Texas,,,,1.0,1,"Yes, definitely"
1891973878,California,0.0,0.0,1.0,1.0,1,"Yes, definitely"
1892035336,Michigan,,,,1.0,0,"Yes, definitely"
1892014706,Kansas,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1891887544,Delaware,,,,1.0,1,"Yes, definitely"
1891973786,California,0.0,1.0,1.0,1.0,1,I plan to vote before November 5th
1880400576,New Jersey,0.0,1.0,1.0,1.0,1,"Yes, definitely"
1891917858,New York,,,,1.0,0,"Yes, definitely"
1888329288,Massachusetts,1.0,0.0,1.0,1.0,1,"Yes, definitely"
1886678856,Florida,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1892022120,Illinois,,,,1.0,0,"Yes, definitely"
1891854994,California,,,,0.0,0,Undecided
1891881420,Georgia,0.0,1.0,1.0,1.0,0,"Yes, definitely"
1891890370,California,0.0,1.0,1.0,1.0,0,I plan to vote before November 5th
1891895452,Colorado,,,0.0,1.0,0,Probably
1892029154,Georgia,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1892000744,Georgia,,,,0.0,0,Undecided
1891910910,Florida,,,,0.0,0,Undecided
1891973534,California,0.0,1.0,1.0,1.0,1,I already voted (early or absentee)
1892058732,Pennsylvania,1.0,0.0,1.0,1.0,0,I already voted (early or absentee)
1892031744,Ohio,,,,1.0,0,I already voted (early or absentee)
1892032428,Tennessee,1.0,0.0,1.0,1.0,0,"Yes, definitely"
1892053678,Ohio,,,,0.0,0,Undecided
