question_id,pct_harris_poll,pct_trump_poll,poll_id,pollster,state,start_date,end_date,mode,population,sample_size,pct_dk,p_trump_true,p_harris_true,abs_margin,A,trump_part_A,harris_part_A,poll_level,has_self_admin,has_interviewer,has_explicit_mixed,has_other
212339,52.9,47.1,88657,ActiVote,minnesota,2024-09-10,2024-10-09,App Panel,lv,400.0,0.0,0.4668313910606284,0.5092254880267493,0.0423940969661209,-0.02920756286695491,0.008889948520055979,0.03809751138701101,state,True,False,False,False
212358,47.0,48.0,88661,Redfield & Wilton Strategies,georgia,2024-10-08,2024-10-09,Online Opt-In Panel,lv,608.0,3.0,0.5071729539955493,0.4852529230675474,0.021920030928001877,-0.023128422492832274,-0.05506597365802979,-0.031937551165197586,state,True,False,False,False
212359,46.0,48.0,88662,Redfield & Wilton Strategies,pennsylvania,2024-10-08,2024-10-09,Online Opt-In Panel,lv,707.0,5.0,0.5037253671558666,0.4866280572391539,0.017097309916712655,0.008028489746700855,-0.04824510921719316,-0.056273598963893834,state,True,False,False,False
212380,47.0,46.0,88622,Noble Predictive Insights,national,2024-10-02,2024-10-04,Online Opt-In Panel,rv,2560.0,7.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.05151061074701322,-0.07958431054918569,-0.02807369980217278,national,True,False,False,False
212381,47.0,45.0,88622,Noble Predictive Insights,national,2024-10-02,2024-10-04,Online Opt-In Panel,rv,2560.0,6.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.07348951746578841,-0.10156321726796103,-0.02807369980217278,national,True,False,False,False
212457,50.0,47.0,88664,Siena/NYT,pennsylvania,2024-10-07,2024-10-10,Live Phone,rv,857.0,3.0,0.5037253671558666,0.4866280572391539,0.017097309916712655,-0.09640652839018254,-0.06929851841502555,0.027108009975157166,state,False,True,False,False
212458,49.0,45.0,88664,Siena/NYT,pennsylvania,2024-10-07,2024-10-10,Live Phone,rv,857.0,3.0,0.5037253671558666,0.4866280572391539,0.017097309916712655,-0.11968893301240188,-0.11278363035476435,0.006905302657637669,state,False,True,False,False
212459,50.0,47.0,88664,Siena/NYT,pennsylvania,2024-10-07,2024-10-10,Live Phone,lv,857.0,3.0,0.5037253671558666,0.4866280572391539,0.017097309916712655,-0.09640652839018254,-0.06929851841502555,0.027108009975157166,state,False,True,False,False
212460,49.0,45.0,88664,Siena/NYT,pennsylvania,2024-10-07,2024-10-10,Live Phone,lv,857.0,5.0,0.5037253671558666,0.4866280572391539,0.017097309916712655,-0.11968893301240188,-0.11278363035476435,0.006905302657637669,state,False,True,False,False
212461,46.0,51.0,88665,Siena/NYT,arizona,2024-10-07,2024-10-10,Live Phone,lv,808.0,3.0,0.5223002024890546,0.4670141701031977,0.05528603238585694,-0.008698686852242055,-0.023831797411064004,-0.015133110558821827,state,False,True,False,False
212462,45.0,50.0,88665,Siena/NYT,arizona,2024-10-07,2024-10-10,Live Phone,lv,808.0,4.0,0.5223002024890546,0.4670141701031977,0.05528603238585694,-0.006522407429646574,-0.04363442470724366,-0.037112017277597165,state,False,True,False,False
212463,45.0,51.0,88665,Siena/NYT,arizona,2024-10-07,2024-10-10,Live Phone,rv,808.0,4.0,0.5223002024890546,0.4670141701031977,0.05528603238585694,0.013280219866533202,-0.023831797411064004,-0.037112017277597165,state,False,True,False,False
212464,44.0,49.0,88665,Siena/NYT,arizona,2024-10-07,2024-10-10,Live Phone,rv,808.0,4.0,0.5223002024890546,0.4670141701031977,0.05528603238585694,-0.004252258895107565,-0.06383713202476315,-0.05958487312965577,state,False,True,False,False
212479,49.0,48.0,88667,ABC News/Ipsos,national,2024-10-04,2024-10-08,Probability Panel,a,2631.0,1.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.05062369272878528,-0.037024696130389834,0.013598996598395252,national,True,False,False,False
212480,49.0,47.0,88667,ABC News/Ipsos,national,2024-10-04,2024-10-08,Probability Panel,rv,2226.0,2.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.07167710192661765,-0.05807810532822222,0.013598996598395252,national,True,False,False,False
212481,50.0,48.0,88667,ABC News/Ipsos,national,2024-10-04,2024-10-08,Probability Panel,lv,1714.0,1.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.07082640004630478,-0.037024696130389834,0.03380170391591475,national,True,False,False,False
212482,50.0,49.0,88667,ABC News/Ipsos,national,2024-10-04,2024-10-08,Probability Panel,a,2631.0,1.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.05020711284356906,-0.016405408927654186,0.03380170391591475,national,True,False,False,False
212483,50.0,49.0,88667,ABC News/Ipsos,national,2024-10-04,2024-10-08,Probability Panel,rv,2226.0,1.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.05020711284356906,-0.016405408927654186,0.03380170391591475,national,True,False,False,False
212484,51.0,48.0,88667,ABC News/Ipsos,national,2024-10-04,2024-10-08,Probability Panel,lv,1714.0,1.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.09062902734248444,-0.037024696130389834,0.0536043312120944,national,True,False,False,False
212485,46.0,47.0,88666,Hart/POS,national,2024-10-04,2024-10-08,Live Phone,rv,1000.0,3.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.008498200305085852,-0.05807810532822222,-0.04957990502313625,national,False,True,False,False
212486,48.0,48.0,88666,Hart/POS,national,2024-10-04,2024-10-08,Live Phone,rv,1000.0,4.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.030004405526049573,-0.037024696130389834,-0.007020290604340396,national,False,True,False,False
212487,51.0,48.0,88670,YouGov,national,2024-10-08,2024-10-11,Online Matched Sample,lv,2712.0,1.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.09062902734248444,-0.037024696130389834,0.0536043312120944,national,True,False,False,False
212488,43.0,49.0,88669,Mason-Dixon,florida,2024-10-01,2024-10-04,Live Phone,lv,625.0,8.0,0.5608834311631108,0.4298829273881028,0.131000503775008,-0.135380004197284,-0.1351077052391545,0.0002722989581295243,state,False,True,False,False
212489,47.0,47.0,88671,J.L. Partners,pennsylvania,2024-10-05,2024-10-08,Live Phone/Online Opt-In Panel/Text-to-Web,lv,800.0,4.0,0.5037253671558666,0.4866280572391539,0.017097309916712655,-0.03453112467209504,-0.06929851841502555,-0.034767393742930364,state,True,True,False,False
212506,49.0,46.0,88672,TIPP,national,2024-10-11,2024-10-13,Online Opt-In Panel,lv,1212.0,5.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.09318330714758115,-0.07958431054918569,0.013598996598395252,national,True,False,False,False
212507,47.0,50.0,88673,RMG Research,georgia,2024-10-07,2024-10-10,Online Opt-In Panel,lv,731.0,3.0,0.5071729539955493,0.4852529230675474,0.021920030928001877,0.017693572027422826,-0.014243979137774643,-0.031937551165197586,state,True,False,False,False
212509,60.0,40.0,88674,ActiVote,washington,2024-09-07,2024-10-13,App Panel,lv,400.0,0.0,0.3901193172797912,0.5723012056083173,0.1821818883285261,-0.022252306169454086,0.02501191303186745,0.04726421920132129,state,True,False,False,False
212531,49.0,48.0,88676,HarrisX/Harris Poll,national,2024-10-11,2024-10-13,Online Opt-In Panel,lv,2596.0,1.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.05062369272878528,-0.037024696130389834,0.013598996598395252,national,True,False,False,False
212532,51.0,49.0,88676,HarrisX/Harris Poll,national,2024-10-11,2024-10-13,Online Opt-In Panel,lv,2596.0,0.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.07000974013974867,-0.016405408927654186,0.0536043312120944,national,True,False,False,False
212537,46.0,47.5,88677,Trafalgar Group,arizona,2024-10-10,2024-10-13,IVR/Live Phone/Text/Online Opt-In Panel/Email,lv,1090.0,6.5,0.5223002024890546,0.4670141701031977,0.05528603238585694,-0.07979460853597238,-0.09492771909479425,-0.015133110558821827,state,True,True,False,False
212538,51.0,45.0,88678,Morning Consult,national,2024-10-05,2024-10-07,Online Opt-In Panel,lv,11739.0,4.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.15516754848005565,-0.10156321726796103,0.0536043312120944,national,True,False,False,False
212539,50.0,46.0,88679,Morning Consult,national,2024-10-06,2024-10-08,Online Opt-In Panel,lv,10812.0,4.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.11338601446510055,-0.07958431054918569,0.03380170391591475,national,True,False,False,False
212540,50.0,46.0,88680,Morning Consult,national,2024-10-07,2024-10-09,Online Opt-In Panel,lv,10188.0,4.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.11338601446510055,-0.07958431054918569,0.03380170391591475,national,True,False,False,False
212541,50.0,46.0,88681,Morning Consult,national,2024-10-08,2024-10-10,Online Opt-In Panel,lv,9556.0,4.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.11338601446510055,-0.07958431054918569,0.03380170391591475,national,True,False,False,False
212542,50.0,46.0,88682,Morning Consult,national,2024-10-09,2024-10-11,Online Opt-In Panel,lv,8902.0,4.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.11338601446510055,-0.07958431054918569,0.03380170391591475,national,True,False,False,False
212543,50.0,46.0,88683,Morning Consult,national,2024-10-10,2024-10-12,Online Opt-In Panel,lv,8901.0,4.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.11338601446510055,-0.07958431054918569,0.03380170391591475,national,True,False,False,False
212544,50.0,46.0,88684,Morning Consult,national,2024-10-11,2024-10-13,Online Opt-In Panel,lv,8647.0,4.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.11338601446510055,-0.07958431054918569,0.03380170391591475,national,True,False,False,False
212545,49.0,46.0,88685,TIPP,national,2024-10-12,2024-10-14,Online Opt-In Panel,lv,1198.0,5.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.09318330714758115,-0.07958431054918569,0.013598996598395252,national,True,False,False,False
212546,46.0,51.0,88686,U. Houston,texas,2024-09-26,2024-10-10,Online Opt-In Panel,lv,1329.0,2.0,0.561399597529967,0.4245665474312461,0.13683305009872093,-0.17617995070078046,-0.09602222130492688,0.08015772939585375,state,True,False,False,False
212547,44.0,51.0,88687,Tarrance,florida,2024-10-05,2024-10-08,Live Phone/Text-to-Web,rv,818.0,5.0,0.5608834311631108,0.4298829273881028,0.131000503775008,-0.11836418780828355,-0.09510237062545535,0.02326181718282827,state,True,True,False,False
212548,56.0,30.0,88688,UMass Amherst/YouGov,massachusetts,2024-10-03,2024-10-10,Online Matched Sample,a,700.0,9.0,0.3602252719603601,0.6121822810930694,0.2519570091327093,-0.09385381717664447,-0.18294711653609808,-0.08909329935945337,state,True,False,False,False
212549,49.0,48.0,88689,SoCal Strategies,michigan,2024-10-11,2024-10-13,Online Opt-In Panel,lv,692.0,3.0,0.4972710995013228,0.4831290850971348,0.014142014404187997,-0.049470761541642164,-0.035349245312656596,0.014121516228985387,state,True,False,False,False
212550,47.6,49.0,88690,American Pulse,pennsylvania,2024-10-02,2024-10-10,IVR/Live Phone/Text-to-Web,lv,1193.0,1.5,0.5037253671558666,0.4866280572391539,0.017097309916712655,-0.005543587798842861,-0.027625822014457513,-0.022082234215614505,state,True,True,False,False
212551,49.0,50.0,88691,Patriot Polling,wisconsin,2024-10-12,2024-10-14,IVR/Text,rv,803.0,1.0,0.495958711251628,0.4873704248830968,0.008588286368531206,0.0027344874983425923,0.008115418606490454,0.005380931108147857,state,True,True,False,False
212568,35.0,54.0,88695,Targoz Market Research,tennessee,2024-09-27,2024-10-08,,rv,1200.0,4.0,0.6419393709149847,0.3447405336001791,0.29719883731480556,-0.18806581876972472,-0.17292472184498198,0.015141096924742747,state,False,False,False,True
212569,35.0,56.0,88695,Targoz Market Research,tennessee,2024-09-27,2024-10-08,,lv,971.0,3.0,0.6419393709149847,0.3447405336001791,0.29719883731480556,-0.1516981745988499,-0.13655707767410707,0.015141096924742747,state,False,False,False,True
212572,49.5,50.5,88690,American Pulse,pennsylvania,2024-10-02,2024-10-10,IVR/Live Phone/Text-to-Web,lv,1193.0,0.0,0.5037253671558666,0.4866280572391539,0.017097309916712655,-0.014530457965425642,0.0025272161562300832,0.017057674121655708,state,True,True,False,False
212575,62.9,37.1,88697,ActiVote,maryland,2024-09-08,2024-10-14,App Panel,lv,400.0,0.0,0.3408282302077388,0.6261908664419382,0.28536263623419944,0.08034740236342429,0.08482343596630881,0.004476033602884566,state,True,False,False,False
212593,46.0,46.0,88700,Fabrizio/Impact,michigan,2024-10-02,2024-10-08,Live Phone/Text-to-Web,lv,600.0,4.0,0.4972710995013228,0.4831290850971348,0.014142014404187997,-0.028851474338906447,-0.07790885973145245,-0.049057385392546116,state,True,True,False,False
212594,48.0,49.0,88700,Fabrizio/Impact,michigan,2024-10-02,2024-10-08,Live Phone/Text-to-Web,lv,600.0,3.0,0.4972710995013228,0.4831290850971348,0.014142014404187997,-0.008232187136170774,-0.014729958109920949,-0.006497770973750261,state,True,True,False,False
212595,53.0,27.0,88702,U. Rhode Island,rhode island,2024-08-15,2024-09-08,Online Opt-In Panel,a,500.0,11.0,0.4178753659230616,0.5557664796934627,0.13789111377040109,-0.389290062489239,-0.43676126141739224,-0.047471198928153324,state,True,False,False,False
212604,45.0,42.0,88703,Ipsos,national,2024-10-11,2024-10-13,Probability Panel,rv,807.0,13.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.098997277013001,-0.17055608875491246,-0.07155881174191159,national,True,False,False,False
212605,47.0,44.0,88703,Ipsos,national,2024-10-11,2024-10-13,Probability Panel,lv,769.0,9.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.09596237331784695,-0.12403607312001963,-0.02807369980217278,national,True,False,False,False
212606,44.6,46.5,88704,Trafalgar Group,north carolina,2024-10-10,2024-10-13,IVR/Live Phone/Text/Online Opt-In Panel/Email,lv,1085.0,8.900000000000006,0.5085719058363357,0.4764533813078146,0.0321185245285211,-0.02351827701763707,-0.08956920764519927,-0.06605093062756229,state,True,True,False,False
212656,46.9,45.6,88705,Yale Youth Poll,national,2024-10-07,2024-10-08,Online Opt-In Panel,rv,5500.0,4.099999999999994,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.05811436445794272,-0.08831799051794031,-0.030203626059997712,national,True,False,False,False
212702,45.6,44.8,88706,Trafalgar Group,nevada,2024-10-10,2024-10-13,IVR/Live Phone/Text/Online Opt-In Panel/Email,lv,1088.0,9.599999999999994,0.5126926765014008,0.4812925065604706,0.0314001699409302,-0.08090096458598459,-0.13488336209359952,-0.0539823975076148,state,True,True,False,False
212704,47.0,49.0,88707,InsiderAdvantage,georgia,2024-10-14,2024-10-15,Text,rv,800.0,4.0,0.5071729539955493,0.4852529230675474,0.021920030928001877,-0.0025091352900964967,-0.03444668645529414,-0.031937551165197586,state,True,False,False,False
212705,44.9,44.0,88708,MRG (Marketing Resource Group),michigan,2024-10-07,2024-10-11,Live Phone,lv,600.0,4.700000000000003,0.4972710995013228,0.4831290850971348,0.014142014404187997,-0.049099635168853885,-0.12236062230228639,-0.07326098713343254,state,False,True,False,False
212706,51.0,49.0,88676,HarrisX/Harris Poll,national,2024-10-11,2024-10-13,Online Opt-In Panel,rv,3145.0,0.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.07000974013974867,-0.016405408927654186,0.0536043312120944,national,True,False,False,False
212707,49.0,48.0,88676,HarrisX/Harris Poll,national,2024-10-11,2024-10-13,Online Opt-In Panel,rv,3145.0,0.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.05062369272878528,-0.037024696130389834,0.013598996598395252,national,True,False,False,False
212851,48.0,45.0,88710,YouGov,national,2024-10-12,2024-10-15,Online Matched Sample,rv,1457.0,5.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.09454292666362074,-0.10156321726796103,-0.007020290604340396,national,True,False,False,False
212852,49.0,45.0,88710,YouGov,national,2024-10-12,2024-10-15,Online Matched Sample,lv,1314.0,5.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.11516221386635642,-0.10156321726796103,0.013598996598395252,national,True,False,False,False
212853,50.0,46.0,88715,TIPP,national,2024-10-13,2024-10-15,Online Opt-In Panel,lv,1248.0,4.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.11338601446510055,-0.07958431054918569,0.03380170391591475,national,True,False,False,False
212854,45.0,40.0,88713,PRRI,national,2024-08-16,2024-09-04,Online Opt-In Panel/Probability Panel,rv,,10.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.14778744118243303,-0.2193462529243444,-0.07155881174191159,national,True,False,False,False
212855,50.0,47.0,88713,PRRI,national,2024-08-16,2024-09-04,Online Opt-In Panel/Probability Panel,rv,,3.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.09187980924413705,-0.05807810532822222,0.03380170391591475,national,True,False,False,False
212856,43.0,50.0,88717,Alaska Survey Research,alaska,2024-10-08,2024-10-09,Text-to-Web,lv,1254.0,0.0,0.5454480937497228,0.4140612756041954,0.13138681814552738,-0.1247707859028843,-0.08699954879416871,0.03777123710871544,state,True,False,False,False
212857,46.0,54.0,88717,Alaska Survey Research,alaska,2024-10-08,2024-10-09,Text-to-Web,lv,1254.0,0.0,0.5454480937497228,0.4140612756041954,0.13138681814552738,-0.1152510255622885,-0.010038507658040374,0.10521251790424813,state,True,False,False,False
212858,42.0,36.0,88713,PRRI,national,2024-08-16,2024-09-04,Online Opt-In Panel/Probability Panel,a,5325.0,17.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.18415508535330796,-0.32470676858217085,-0.14055168322886302,national,True,False,False,False
212859,52.0,47.0,88711,Marist College,national,2024-10-08,2024-10-10,Online Opt-In Panel/Text-to-Web,lv,1401.0,1.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.13110052239741832,-0.05807810532822222,0.0730224170691961,national,True,False,False,False
212860,51.0,48.0,88711,Marist College,national,2024-10-08,2024-10-10,Online Opt-In Panel/Text-to-Web,rv,1708.0,1.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.09062902734248444,-0.037024696130389834,0.0536043312120944,national,True,False,False,False
212861,38.0,54.0,88718,Noble Predictive Insights,utah,2024-10-02,2024-10-07,Online Opt-In Panel/Text-to-Web,lv,539.0,8.0,0.5937665855556018,0.3779430753499846,0.2158235102056172,-0.10034481172124123,-0.0949171489677254,0.005427662753515805,state,True,False,False,False
212862,36.0,54.0,88718,Noble Predictive Insights,utah,2024-10-02,2024-10-07,Online Opt-In Panel/Text-to-Web,lv,539.0,6.0,0.5937665855556018,0.3779430753499846,0.2158235102056172,-0.04627759045096544,-0.0949171489677254,-0.04863955851676005,state,True,False,False,False
212863,39.0,52.0,88718,Noble Predictive Insights,utah,2024-10-02,2024-10-07,Online Opt-In Panel/Text-to-Web,rv,600.0,9.0,0.5937665855556018,0.3779430753499846,0.2158235102056172,-0.16406062610734895,-0.1326574769505724,0.031403149156776444,state,True,False,False,False
212864,37.0,51.0,88718,Noble Predictive Insights,utah,2024-10-02,2024-10-07,Online Opt-In Panel/Text-to-Web,rv,600.0,8.0,0.5937665855556018,0.3779430753499846,0.2158235102056172,-0.13083497847902856,-0.1520755628076741,-0.021240584328645506,state,True,False,False,False
212865,50.0,47.0,88719,Fairleigh Dickinson,national,2024-10-08,2024-10-14,Live Phone/Text-to-Web,rv,806.0,3.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.09187980924413705,-0.05807810532822222,0.03380170391591475,national,True,True,False,False
212866,50.0,50.0,88712,Marquette Law School,national,2024-10-01,2024-10-10,Probability Panel,rv,780.0,0.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.030004405526049573,0.003797298389865311,0.03380170391591475,national,True,False,False,False
212867,43.0,39.0,88712,Marquette Law School,national,2024-10-01,2024-10-10,Probability Panel,rv,780.0,1.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.1276428750899656,-0.24466406090863435,-0.11702118581866894,national,True,False,False,False
212868,50.0,50.0,88712,Marquette Law School,national,2024-10-01,2024-10-10,Probability Panel,lv,652.0,0.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.030004405526049573,0.003797298389865311,0.03380170391591475,national,True,False,False,False
212869,44.0,41.0,88712,Marquette Law School,national,2024-10-01,2024-10-10,Probability Panel,lv,652.0,1.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.10062197274000297,-0.19465364033397303,-0.09403166759397019,national,True,False,False,False
212896,57.0,35.0,88722,SurveyUSA,washington,2024-10-09,2024-10-14,Online Opt-In Panel,lv,703.0,8.0,0.3901193172797912,0.5723012056083173,0.1821818883285261,-0.10449040440642601,-0.1085194795926554,-0.004029075186229303,state,True,False,False,False
212897,61.0,36.6,88721,Emerson,california,2024-10-12,2024-10-14,IVR/Online Opt-In Panel,lv,1000.0,2.4000000000000057,0.383329021034668,0.58467704244594,0.201348021411272,-0.08865967632378563,-0.046260349749764784,0.04239932657402079,state,True,True,False,False
212942,46.0,48.0,88725,Redfield & Wilton Strategies,arizona,2024-10-12,2024-10-14,Online Opt-In Panel,lv,1141.0,4.0,0.5223002024890546,0.4670141701031977,0.05528603238585694,-0.06932330866867692,-0.0844564192274988,-0.015133110558821827,state,True,False,False,False
212943,44.0,50.0,88726,Redfield & Wilton Strategies,florida,2024-10-12,2024-10-14,Online Opt-In Panel,lv,1009.0,5.0,0.5608834311631108,0.4298829273881028,0.131000503775008,-0.13816681510446327,-0.114904997921635,0.02326181718282827,state,True,False,False,False
212944,47.0,47.0,88727,Redfield & Wilton Strategies,georgia,2024-10-12,2024-10-14,Online Opt-In Panel,lv,637.0,3.0,0.5071729539955493,0.4852529230675474,0.021920030928001877,-0.0441818316906646,-0.07611938285586217,-0.031937551165197586,state,True,False,False,False
212945,47.0,47.0,88728,Redfield & Wilton Strategies,michigan,2024-10-12,2024-10-14,Online Opt-In Panel,lv,682.0,5.0,0.4972710995013228,0.4831290850971348,0.014142014404187997,-0.028851474338906447,-0.05640265451048898,-0.027551180171582645,state,True,False,False,False
212946,51.0,43.0,88729,Redfield & Wilton Strategies,minnesota,2024-10-12,2024-10-14,Online Opt-In Panel,lv,544.0,5.0,0.4668313910606284,0.5092254880267493,0.0423940969661209,-0.08370274205583665,-0.08218293680875377,0.0015198052470829504,state,True,False,False,False
212947,47.0,47.0,88730,Redfield & Wilton Strategies,nevada,2024-10-12,2024-10-14,Online Opt-In Panel,lv,838.0,5.0,0.5126926765014008,0.4812925065604706,0.0314001699409302,-0.06320138748658369,-0.08694389980448036,-0.023742512317896702,state,True,False,False,False
212948,49.0,45.0,88731,Redfield & Wilton Strategies,new mexico,2024-10-12,2024-10-14,Online Opt-In Panel,lv,382.0,3.0,0.4585116141056505,0.5185189998299767,0.060007385724326234,0.03783324046442527,-0.018738039267064743,-0.05657127973149001,state,True,False,False,False
212949,46.0,48.0,88724,Redfield & Wilton Strategies,north carolina,2024-10-12,2024-10-14,Online Opt-In Panel,lv,620.0,5.0,0.5085719058363357,0.4764533813078146,0.0321185245285211,-0.022677116166133462,-0.057820509330619,-0.03514339316448556,state,True,False,False,False
212950,48.0,48.0,88732,Redfield & Wilton Strategies,pennsylvania,2024-10-12,2024-10-14,Online Opt-In Panel,lv,1649.0,3.0,0.5037253671558666,0.4866280572391539,0.017097309916712655,-0.03453112467209504,-0.04824510921719316,-0.01371398454509798,state,True,False,False,False
212951,48.0,47.0,88733,Redfield & Wilton Strategies,wisconsin,2024-10-12,2024-10-14,Online Opt-In Panel,lv,641.0,3.0,0.495958711251628,0.4873704248830968,0.008588286368531206,-0.03852162901700921,-0.053759985111597075,-0.01523835609458779,state,True,False,False,False
212958,45.0,52.0,88734,Quinnipiac,georgia,2024-10-10,2024-10-14,Live Phone,lv,1328.0,1.0,0.5071729539955493,0.4852529230675474,0.021920030928001877,0.10039939712044299,0.024976734015506707,-0.0754226631049364,state,False,True,False,False
212959,49.0,47.0,88735,Quinnipiac,north carolina,2024-10-10,2024-10-14,Live Phone,lv,1031.0,3.0,0.5085719058363357,0.4764533813078146,0.0321185245285211,-0.10690942698549742,-0.07887391852845138,0.028035508457045943,state,False,True,False,False
212960,46.0,52.0,88734,Quinnipiac,georgia,2024-10-10,2024-10-14,Live Phone,lv,1328.0,2.0,0.5071729539955493,0.4852529230675474,0.021920030928001877,0.07842049040166768,0.024976734015506707,-0.053443756386161057,state,False,True,False,False
212961,50.0,47.0,88735,Quinnipiac,north carolina,2024-10-10,2024-10-14,Live Phone,lv,1031.0,3.0,0.5085719058363357,0.4764533813078146,0.0321185245285211,-0.12711213430301693,-0.07887391852845138,0.04823821577456544,state,False,True,False,False
212989,48.0,50.0,88736,Beacon/Shaw,national,2024-10-11,2024-10-14,Live Phone/Text-to-Web,rv,1110.0,2.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,0.010817588994205516,0.003797298389865311,-0.007020290604340396,national,True,True,False,False
212990,48.0,50.0,88736,Beacon/Shaw,national,2024-10-11,2024-10-14,Live Phone/Text-to-Web,lv,870.0,2.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,0.010817588994205516,0.003797298389865311,-0.007020290604340396,national,True,True,False,False
213034,41.0,37.0,88703,Ipsos,national,2024-10-11,2024-10-13,Probability Panel,a,938.0,22.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.13265855958613285,-0.2973077943940563,-0.1646492348079236,national,True,False,False,False
213055,49.0,46.0,88739,TIPP,national,2024-10-14,2024-10-16,Online Opt-In Panel,lv,1228.0,5.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.09318330714758115,-0.07958431054918569,0.013598996598395252,national,True,False,False,False
213056,46.0,45.0,88737,University of Massachusetts Lowell/YouGov,pennsylvania,2024-10-02,2024-10-09,Online Matched Sample,lv,800.0,8.0,0.5037253671558666,0.4866280572391539,0.017097309916712655,-0.056510031390870276,-0.11278363035476435,-0.056273598963893834,state,True,False,False,False
213057,50.0,41.0,88738,University of Massachusetts Lowell/YouGov,new hampshire,2024-10-02,2024-10-10,Online Matched Sample,lv,600.0,7.0,0.478731864016587,0.5065281672837572,0.02779630326717014,-0.14201166279249783,-0.15498349812927548,-0.012971835336777482,state,True,False,False,False
213059,44.2,55.8,88741,ActiVote,texas,2024-09-26,2024-10-16,App Panel,lv,400.0,0.0,0.561399597529967,0.4245665474312461,0.13683305009872093,-0.04631510663239847,-0.0060739846419874954,0.04024112199041108,state,True,False,False,False
213060,37.6,62.4,88742,ActiVote,tennessee,2024-09-24,2024-10-16,App Panel,lv,400.0,0.0,0.6419393709149847,0.3447405336001791,0.29719883731480556,-0.11514057886505243,-0.0283434930338744,0.08679708583117807,state,True,False,False,False
213061,66.6,33.4,88743,ActiVote,massachusetts,2024-09-06,2024-10-16,App Panel,lv,400.0,0.0,0.3602252719603601,0.6121822810930694,0.2519570091327093,-0.15984818566733924,-0.0755885982155986,0.08425958745174067,state,True,False,False,False
213062,47.0,47.0,88744,Mitchell,michigan,2024-10-14,2024-10-14,Text-to-Web,lv,589.0,4.0,0.4972710995013228,0.4831290850971348,0.014142014404187997,-0.028851474338906447,-0.05640265451048898,-0.027551180171582645,state,True,False,False,False
213063,47.4,48.5,88744,Mitchell,michigan,2024-10-14,2024-10-14,Text-to-Web,lv,589.0,4.099999999999994,0.4972710995013228,0.4831290850971348,0.014142014404187997,-0.005909905096499698,-0.024986458277110102,-0.01907655318061041,state,True,False,False,False
213067,49.0,48.0,88746,Morning Consult,arizona,2024-10-06,2024-10-15,Online Opt-In Panel,lv,653.0,3.0,0.5223002024890546,0.4670141701031977,0.05528603238585694,-0.13250221029020853,-0.0844564192274988,0.048045791062709675,state,True,False,False,False
